x,y,z
 -2.5000,  -1.9000,   9.8600
 -2.5000,  -1.8000,   9.4900
 -2.5000,  -1.7000,   9.1400
 -2.5000,  -1.6000,   8.8100
 -2.5000,  -1.5000,   8.5000
 -2.5000,  -1.4000,   8.2100
 -2.5000,  -1.3000,   7.9400
 -2.5000,  -1.2000,   7.6900
 -2.5000,  -1.1000,   7.4600
 -2.5000,  -1.0000,   7.2500
 -2.5000,  -0.9000,   7.0600
 -2.5000,  -0.8000,   6.8900
 -2.5000,  -0.7000,   6.7400
 -2.5000,  -0.6000,   6.6100
 -2.5000,  -0.5000,   6.5000
 -2.5000,  -0.4000,   6.4100
 -2.5000,  -0.3000,   6.3400
 -2.5000,  -0.2000,   6.2900
 -2.5000,  -0.1000,   6.2600
 -2.5000,   0.0000,   6.2500
 -2.5000,   0.1000,   6.2600
 -2.5000,   0.2000,   6.2900
 -2.5000,   0.3000,   6.3400
 -2.5000,   0.4000,   6.4100
 -2.5000,   0.5000,   6.5000
 -2.5000,   0.6000,   6.6100
 -2.5000,   0.7000,   6.7400
 -2.5000,   0.8000,   6.8900
 -2.5000,   0.9000,   7.0600
 -2.5000,   1.0000,   7.2500
 -2.5000,   1.1000,   7.4600
 -2.5000,   1.2000,   7.6900
 -2.5000,   1.3000,   7.9400
 -2.5000,   1.4000,   8.2100
 -2.5000,   1.5000,   8.5000
 -2.5000,   1.6000,   8.8100
 -2.5000,   1.7000,   9.1400
 -2.5000,   1.8000,   9.4900
 -2.5000,   1.9000,   9.8600
 -2.5000,   2.0000,  10.2500
 -2.5000,   2.1000,  10.6600
 -2.5000,   2.2000,  11.0900
 -2.5000,   2.3000,  11.5400
 -2.5000,   2.4000,  12.0100
 -2.5000,   2.5000,  12.5000
 -2.5000,   2.6000,  13.0100
 -2.5000,   2.7000,  13.5400
 -2.5000,   2.8000,  14.0900
 -2.5000,   2.9000,  14.6600
 -2.5000,   3.0000,  15.2500
 -2.5000,   3.1000,  15.8600
 -2.5000,   3.2000,  16.4900
 -2.5000,   3.3000,  17.1400
 -2.5000,   3.4000,  17.8100
 -2.5000,   3.5000,  18.5000
 -2.5000,   3.6000,  19.2100
 -2.5000,   3.7000,  19.9400
 -2.5000,   3.8000,  20.6900
 -2.5000,   3.9000,  21.4600
 -2.5000,   4.0000,  22.2500
 -2.5000,   4.1000,  23.0600
 -2.5000,   4.2000,  23.8900
 -2.5000,   4.3000,  24.7400
 -2.5000,   4.4000,  25.6100
 -2.5000,   4.5000,  26.5000
 -2.5000,   4.6000,  27.4100
 -2.5000,   4.7000,  28.3400
 -2.5000,   4.8000,  29.2900
 -2.5000,   4.9000,  30.2600
 -2.4000,  -5.0000,  30.7600
 -2.4000,  -4.9000,  29.7700
 -2.4000,  -4.8000,  28.8000
 -2.4000,  -4.7000,  27.8500
 -2.4000,  -4.6000,  26.9200
 -2.4000,  -4.5000,  26.0100
 -2.4000,  -4.4000,  25.1200
 -2.4000,  -4.3000,  24.2500
 -2.4000,  -4.2000,  23.4000
 -2.4000,  -4.1000,  22.5700
 -2.4000,  -4.0000,  21.7600
 -2.4000,  -3.9000,  20.9700
 -2.4000,  -3.8000,  20.2000
 -2.4000,  -3.7000,  19.4500
 -2.4000,  -3.6000,  18.7200
 -2.4000,  -3.5000,  18.0100
 -2.4000,  -3.4000,  17.3200
 -2.4000,  -3.3000,  16.6500
 -2.4000,  -3.2000,  16.0000
 -2.4000,  -3.1000,  15.3700
 -2.4000,  -3.0000,  14.7600
 -2.4000,  -2.9000,  14.1700
 -2.4000,  -2.8000,  13.6000
 -2.4000,  -2.7000,  13.0500
 -2.4000,  -2.6000,  12.5200
 -2.4000,  -2.5000,  12.0100
 -2.4000,  -2.4000,  11.5200
 -2.4000,  -2.3000,  11.0500
 -2.4000,  -2.2000,  10.6000
 -2.4000,  -2.1000,  10.1700
 -2.4000,  -2.0000,   9.7600
 -2.4000,  -1.9000,   9.3700
 -2.4000,  -1.8000,   9.0000
 -2.4000,  -1.7000,   8.6500
 -2.4000,  -1.6000,   8.3200
 -2.4000,  -1.5000,   8.0100
 -2.4000,  -1.4000,   7.7200
 -2.4000,  -1.3000,   7.4500
 -2.4000,  -1.2000,   7.2000
 -2.4000,  -1.1000,   6.9700
 -2.4000,  -1.0000,   6.7600
 -2.4000,  -0.9000,   6.5700
 -2.4000,  -0.8000,   6.4000
 -2.4000,  -0.7000,   6.2500
 -2.4000,  -0.6000,   6.1200
 -2.4000,  -0.5000,   6.0100
 -2.4000,  -0.4000,   5.9200
 -2.4000,  -0.3000,   5.8500
 -2.4000,  -0.2000,   5.8000
 -2.4000,  -0.1000,   5.7700
 -2.4000,   0.0000,   5.7600
 -2.4000,   0.1000,   5.7700
 -2.4000,   0.2000,   5.8000
 -2.4000,   0.3000,   5.8500
 -2.4000,   0.4000,   5.9200
 -2.4000,   0.5000,   6.0100
 -2.4000,   0.6000,   6.1200
 -2.4000,   0.7000,   6.2500
 -2.4000,   0.8000,   6.4000
 -2.4000,   0.9000,   6.5700
 -2.4000,   1.0000,   6.7600
 -2.4000,   1.1000,   6.9700
 -2.4000,   1.2000,   7.2000
 -2.4000,   1.3000,   7.4500
 -2.4000,   1.4000,   7.7200
 -2.4000,   1.5000,   8.0100
 -2.4000,   1.6000,   8.3200
 -2.4000,   1.7000,   8.6500
 -2.4000,   1.8000,   9.0000
 -2.4000,   1.9000,   9.3700
 -2.4000,   2.0000,   9.7600
 -2.4000,   2.1000,  10.1700
 -2.4000,   2.2000,  10.6000
 -2.4000,   2.3000,  11.0500
 -2.4000,   2.4000,  11.5200
 -2.4000,   2.5000,  12.0100
 -2.4000,   2.6000,  12.5200
 -2.4000,   2.7000,  13.0500
 -2.4000,   2.8000,  13.6000
 -2.4000,   2.9000,  14.1700
 -2.4000,   3.0000,  14.7600
 -2.4000,   3.1000,  15.3700
 -2.4000,   3.2000,  16.0000
 -2.4000,   3.3000,  16.6500
 -2.4000,   3.4000,  17.3200
 -2.4000,   3.5000,  18.0100
 -2.4000,   3.6000,  18.7200
 -2.4000,   3.7000,  19.4500
 -2.4000,   3.8000,  20.2000
 -2.4000,   3.9000,  20.9700
 -2.4000,   4.0000,  21.7600
 -2.4000,   4.1000,  22.5700
 -2.4000,   4.2000,  23.4000
 -2.4000,   4.3000,  24.2500
 -2.4000,   4.4000,  25.1200
 -2.4000,   4.5000,  26.0100
 -2.4000,   4.6000,  26.9200
 -2.4000,   4.7000,  27.8500
 -2.4000,   4.8000,  28.8000
 -2.4000,   4.9000,  29.7700
 -2.3000,  -5.0000,  30.2900
 -2.3000,  -4.9000,  29.3000
 -2.3000,  -4.8000,  28.3300
 -2.3000,  -4.7000,  27.3800
 -2.3000,  -4.6000,  26.4500
 -2.3000,  -4.5000,  25.5400
 -2.3000,  -4.4000,  24.6500
 -2.3000,  -4.3000,  23.7800
 -2.3000,  -4.2000,  22.9300
 -2.3000,  -4.1000,  22.1000
 -2.3000,  -4.0000,  21.2900
 -2.3000,  -3.9000,  20.5000
 -2.3000,  -3.8000,  19.7300
 -2.3000,  -3.7000,  18.9800
 -2.3000,  -3.6000,  18.2500
 -2.3000,  -3.5000,  17.5400
 -2.3000,  -3.4000,  16.8500
 -2.3000,  -3.3000,  16.1800
 -2.3000,  -3.2000,  15.5300
 -2.3000,  -3.1000,  14.9000
 -2.3000,  -3.0000,  14.2900
 -2.3000,  -2.9000,  13.7000
 -2.3000,  -2.8000,  13.1300
 -2.3000,  -2.7000,  12.5800
 -2.3000,  -2.6000,  12.0500
 -2.3000,  -2.5000,  11.5400
 -2.3000,  -2.4000,  11.0500
 -2.3000,  -2.3000,  10.5800
 -2.3000,  -2.2000,  10.1300
 -2.3000,  -2.1000,   9.7000
 -2.3000,  -2.0000,   9.2900
 -2.3000,  -1.9000,   8.9000
 -2.3000,  -1.8000,   8.5300
 -2.3000,  -1.7000,   8.1800
 -2.3000,  -1.6000,   7.8500
 -2.3000,  -1.5000,   7.5400
 -2.3000,  -1.4000,   7.2500
 -2.3000,  -1.3000,   6.9800
 -2.3000,  -1.2000,   6.7300
 -2.3000,  -1.1000,   6.5000
 -2.3000,  -1.0000,   6.2900
 -2.3000,  -0.9000,   6.1000
 -2.3000,  -0.8000,   5.9300
 -2.3000,  -0.7000,   5.7800
 -2.3000,  -0.6000,   5.6500
 -2.3000,  -0.5000,   5.5400
 -2.3000,  -0.4000,   5.4500
 -2.3000,  -0.3000,   5.3800
 -2.3000,  -0.2000,   5.3300
 -2.3000,  -0.1000,   5.3000
 -2.3000,   0.0000,   5.2900
 -2.3000,   0.1000,   5.3000
 -2.3000,   0.2000,   5.3300
 -2.3000,   0.3000,   5.3800
 -2.3000,   0.4000,   5.4500
 -2.3000,   0.5000,   5.5400
 -2.3000,   0.6000,   5.6500
 -2.3000,   0.7000,   5.7800
 -2.3000,   0.8000,   5.9300
 -2.3000,   0.9000,   6.1000
 -2.3000,   1.0000,   6.2900
 -2.3000,   1.1000,   6.5000
 -2.3000,   1.2000,   6.7300
 -2.3000,   1.3000,   6.9800
 -2.3000,   1.4000,   7.2500
 -2.3000,   1.5000,   7.5400
 -2.3000,   1.6000,   7.8500
 -2.3000,   1.7000,   8.1800
 -2.3000,   1.8000,   8.5300
 -2.3000,   1.9000,   8.9000
 -2.3000,   2.0000,   9.2900
 -2.3000,   2.1000,   9.7000
 -2.3000,   2.2000,  10.1300
 -2.3000,   2.3000,  10.5800
 -2.3000,   2.4000,  11.0500
 -2.3000,   2.5000,  11.5400
 -2.3000,   2.6000,  12.0500
 -2.3000,   2.7000,  12.5800
 -2.3000,   2.8000,  13.1300
 -2.3000,   2.9000,  13.7000
 -2.3000,   3.0000,  14.2900
 -2.3000,   3.1000,  14.9000
 -2.3000,   3.2000,  15.5300
 -2.3000,   3.3000,  16.1800
 -2.3000,   3.4000,  16.8500
 -2.3000,   3.5000,  17.5400
 -2.3000,   3.6000,  18.2500
 -2.3000,   3.7000,  18.9800
 -2.3000,   3.8000,  19.7300
 -2.3000,   3.9000,  20.5000
 -2.3000,   4.0000,  21.2900
 -2.3000,   4.1000,  22.1000
 -2.3000,   4.2000,  22.9300
 -2.3000,   4.3000,  23.7800
 -2.3000,   4.4000,  24.6500
 -2.3000,   4.5000,  25.5400
 -2.3000,   4.6000,  26.4500
 -2.3000,   4.7000,  27.3800
 -2.3000,   4.8000,  28.3300
 -2.3000,   4.9000,  29.3000
 -2.2000,  -5.0000,  29.8400
 -2.2000,  -4.9000,  28.8500
 -2.2000,  -4.8000,  27.8800
 -2.2000,  -4.7000,  26.9300
 -2.2000,  -4.6000,  26.0000
 -2.2000,  -4.5000,  25.0900
 -2.2000,  -4.4000,  24.2000
 -2.2000,  -4.3000,  23.3300
 -2.2000,  -4.2000,  22.4800
 -2.2000,  -4.1000,  21.6500
 -2.2000,  -4.0000,  20.8400
 -2.2000,  -3.9000,  20.0500
 -2.2000,  -3.8000,  19.2800
 -2.2000,  -3.7000,  18.5300
 -2.2000,  -3.6000,  17.8000
 -2.2000,  -3.5000,  17.0900
 -2.2000,  -3.4000,  16.4000
 -2.2000,  -3.3000,  15.7300
 -2.2000,  -3.2000,  15.0800
 -2.2000,  -3.1000,  14.4500
 -2.2000,  -3.0000,  13.8400
 -2.2000,  -2.9000,  13.2500
 -2.2000,  -2.8000,  12.6800
 -2.2000,  -2.7000,  12.1300
 -2.2000,  -2.6000,  11.6000
 -2.2000,  -2.5000,  11.0900
 -2.2000,  -2.4000,  10.6000
 -2.2000,  -2.3000,  10.1300
 -2.2000,  -2.2000,   9.6800
 -2.2000,  -2.1000,   9.2500
 -2.2000,  -2.0000,   8.8400
 -2.2000,  -1.9000,   8.4500
 -2.2000,  -1.8000,   8.0800
 -2.2000,  -1.7000,   7.7300
 -2.2000,  -1.6000,   7.4000
 -2.2000,  -1.5000,   7.0900
 -2.2000,  -1.4000,   6.8000
 -2.2000,  -1.3000,   6.5300
 -2.2000,  -1.2000,   6.2800
 -2.2000,  -1.1000,   6.0500
 -2.2000,  -1.0000,   5.8400
 -2.2000,  -0.9000,   5.6500
 -2.2000,  -0.8000,   5.4800
 -2.2000,  -0.7000,   5.3300
 -2.2000,  -0.6000,   5.2000
 -2.2000,  -0.5000,   5.0900
 -2.2000,  -0.4000,   5.0000
 -2.2000,  -0.3000,   4.9300
 -2.2000,  -0.2000,   4.8800
 -2.2000,  -0.1000,   4.8500
 -2.2000,   0.0000,   4.8400
 -2.2000,   0.1000,   4.8500
 -2.2000,   0.2000,   4.8800
 -2.2000,   0.3000,   4.9300
 -2.2000,   0.4000,   5.0000
 -2.2000,   0.5000,   5.0900
 -2.2000,   0.6000,   5.2000
 -2.2000,   0.7000,   5.3300
 -2.2000,   0.8000,   5.4800
 -2.2000,   0.9000,   5.6500
 -2.2000,   1.0000,   5.8400
 -2.2000,   1.1000,   6.0500
 -2.2000,   1.2000,   6.2800
 -2.2000,   1.3000,   6.5300
 -2.2000,   1.4000,   6.8000
 -2.2000,   1.5000,   7.0900
 -2.2000,   1.6000,   7.4000
 -2.2000,   1.7000,   7.7300
 -2.2000,   1.8000,   8.0800
 -2.2000,   1.9000,   8.4500
 -2.2000,   2.0000,   8.8400
 -2.2000,   2.1000,   9.2500
 -2.2000,   2.2000,   9.6800
 -2.2000,   2.3000,  10.1300
 -2.2000,   2.4000,  10.6000
 -2.2000,   2.5000,  11.0900
 -2.2000,   2.6000,  11.6000
 -2.2000,   2.7000,  12.1300
 -2.2000,   2.8000,  12.6800
 -2.2000,   2.9000,  13.2500
 -2.2000,   3.0000,  13.8400
 -2.2000,   3.1000,  14.4500
 -2.2000,   3.2000,  15.0800
 -2.2000,   3.3000,  15.7300
 -2.2000,   3.4000,  16.4000
 -2.2000,   3.5000,  17.0900
 -2.2000,   3.6000,  17.8000
 -2.2000,   3.7000,  18.5300
 -2.2000,   3.8000,  19.2800
 -2.2000,   3.9000,  20.0500
 -2.2000,   4.0000,  20.8400
 -2.2000,   4.1000,  21.6500
 -2.2000,   4.2000,  22.4800
 -2.2000,   4.3000,  23.3300
 -2.2000,   4.4000,  24.2000
 -2.2000,   4.5000,  25.0900
 -2.2000,   4.6000,  26.0000
 -2.2000,   4.7000,  26.9300
 -2.2000,   4.8000,  27.8800
 -2.2000,   4.9000,  28.8500
 -2.1000,  -5.0000,  29.4100
 -2.1000,  -4.9000,  28.4200
 -2.1000,  -4.8000,  27.4500
 -2.1000,  -4.7000,  26.5000
 -2.1000,  -4.6000,  25.5700
 -2.1000,  -4.5000,  24.6600
 -2.1000,  -4.4000,  23.7700
 -2.1000,  -4.3000,  22.9000
 -2.1000,  -4.2000,  22.0500
 -2.1000,  -4.1000,  21.2200
 -2.1000,  -4.0000,  20.4100
 -2.1000,  -3.9000,  19.6200
 -2.1000,  -3.8000,  18.8500
 -2.1000,  -3.7000,  18.1000
 -2.1000,  -3.6000,  17.3700
 -2.1000,  -3.5000,  16.6600
 -2.1000,  -3.4000,  15.9700
 -2.1000,  -3.3000,  15.3000
 -2.1000,  -3.2000,  14.6500
 -2.1000,  -3.1000,  14.0200
 -2.1000,  -3.0000,  13.4100
 -2.1000,  -2.9000,  12.8200
 -2.1000,  -2.8000,  12.2500
 -2.1000,  -2.7000,  11.7000
 -2.1000,  -2.6000,  11.1700
 -2.1000,  -2.5000,  10.6600
 -2.1000,  -2.4000,  10.1700
 -2.1000,  -2.3000,   9.7000
 -2.1000,  -2.2000,   9.2500
 -2.1000,  -2.1000,   8.8200
 -2.1000,  -2.0000,   8.4100
 -2.1000,  -1.9000,   8.0200
 -2.1000,  -1.8000,   7.6500
 -2.1000,  -1.7000,   7.3000
 -2.1000,  -1.6000,   6.9700
 -2.1000,  -1.5000,   6.6600
 -2.1000,  -1.4000,   6.3700
 -2.1000,  -1.3000,   6.1000
 -2.1000,  -1.2000,   5.8500
 -2.1000,  -1.1000,   5.6200
 -2.1000,  -1.0000,   5.4100
 -2.1000,  -0.9000,   5.2200
 -2.1000,  -0.8000,   5.0500
 -2.1000,  -0.7000,   4.9000
 -2.1000,  -0.6000,   4.7700
 -2.1000,  -0.5000,   4.6600
 -2.1000,  -0.4000,   4.5700
 -2.1000,  -0.3000,   4.5000
 -2.1000,  -0.2000,   4.4500
 -2.1000,  -0.1000,   4.4200
 -2.1000,   0.0000,   4.4100
 -2.1000,   0.1000,   4.4200
 -2.1000,   0.2000,   4.4500
 -2.1000,   0.3000,   4.5000
 -2.1000,   0.4000,   4.5700
 -2.1000,   0.5000,   4.6600
 -2.1000,   0.6000,   4.7700
 -2.1000,   0.7000,   4.9000
 -2.1000,   0.8000,   5.0500
 -2.1000,   0.9000,   5.2200
 -2.1000,   1.0000,   5.4100
 -2.1000,   1.1000,   5.6200
 -2.1000,   1.2000,   5.8500
 -2.1000,   1.3000,   6.1000
 -2.1000,   1.4000,   6.3700
 -2.1000,   1.5000,   6.6600
 -2.1000,   1.6000,   6.9700
 -2.1000,   1.7000,   7.3000
 -2.1000,   1.8000,   7.6500
 -2.1000,   1.9000,   8.0200
 -2.1000,   2.0000,   8.4100
 -2.1000,   2.1000,   8.8200
 -2.1000,   2.2000,   9.2500
 -2.1000,   2.3000,   9.7000
 -2.1000,   2.4000,  10.1700
 -2.1000,   2.5000,  10.6600
 -2.1000,   2.6000,  11.1700
 -2.1000,   2.7000,  11.7000
 -2.1000,   2.8000,  12.2500
 -2.1000,   2.9000,  12.8200
 -2.1000,   3.0000,  13.4100
 -2.1000,   3.1000,  14.0200
 -2.1000,   3.2000,  14.6500
 -2.1000,   3.3000,  15.3000
 -2.1000,   3.4000,  15.9700
 -2.1000,   3.5000,  16.6600
 -2.1000,   3.6000,  17.3700
 -2.1000,   3.7000,  18.1000
 -2.1000,   3.8000,  18.8500
 -2.1000,   3.9000,  19.6200
 -2.1000,   4.0000,  20.4100
 -2.1000,   4.1000,  21.2200
 -2.1000,   4.2000,  22.0500
 -2.1000,   4.3000,  22.9000
 -2.1000,   4.4000,  23.7700
 -2.1000,   4.5000,  24.6600
 -2.1000,   4.6000,  25.5700
 -2.1000,   4.7000,  26.5000
 -2.1000,   4.8000,  27.4500
 -2.1000,   4.9000,  28.4200
 -2.0000,  -5.0000,  29.0000
 -2.0000,  -4.9000,  28.0100
 -2.0000,  -4.8000,  27.0400
 -2.0000,  -4.7000,  26.0900
 -2.0000,  -4.6000,  25.1600
 -2.0000,  -4.5000,  24.2500
 -2.0000,  -4.4000,  23.3600
 -2.0000,  -4.3000,  22.4900
 -2.0000,  -4.2000,  21.6400
 -2.0000,  -4.1000,  20.8100
 -2.0000,  -4.0000,  20.0000
 -2.0000,  -3.9000,  19.2100
 -2.0000,  -3.8000,  18.4400
 -2.0000,  -3.7000,  17.6900
 -2.0000,  -3.6000,  16.9600
 -2.0000,  -3.5000,  16.2500
 -2.0000,  -3.4000,  15.5600
 -2.0000,  -3.3000,  14.8900
 -2.0000,  -3.2000,  14.2400
 -2.0000,  -3.1000,  13.6100
 -2.0000,  -3.0000,  13.0000
 -2.0000,  -2.9000,  12.4100
 -2.0000,  -2.8000,  11.8400
 -2.0000,  -2.7000,  11.2900
 -2.0000,  -2.6000,  10.7600
 -2.0000,  -2.5000,  10.2500
 -2.0000,  -2.4000,   9.7600
 -2.0000,  -2.3000,   9.2900
 -2.0000,  -2.2000,   8.8400
 -2.0000,  -2.1000,   8.4100
 -2.0000,  -2.0000,   8.0000
 -2.0000,  -1.9000,   7.6100
 -2.0000,  -1.8000,   7.2400
 -2.0000,  -1.7000,   6.8900
 -2.0000,  -1.6000,   6.5600
 -2.0000,  -1.5000,   6.2500
 -2.0000,  -1.4000,   5.9600
 -2.0000,  -1.3000,   5.6900
 -2.0000,  -1.2000,   5.4400
 -2.0000,  -1.1000,   5.2100
 -2.0000,  -1.0000,   5.0000
 -2.0000,  -0.9000,   4.8100
 -2.0000,  -0.8000,   4.6400
 -2.0000,  -0.7000,   4.4900
 -2.0000,  -0.6000,   4.3600
 -2.0000,  -0.5000,   4.2500
 -2.0000,  -0.4000,   4.1600
 -2.0000,  -0.3000,   4.0900
 -2.0000,  -0.2000,   4.0400
 -2.0000,  -0.1000,   4.0100
 -2.0000,   0.0000,   4.0000
 -2.0000,   0.1000,   4.0100
 -2.0000,   0.2000,   4.0400
 -2.0000,   0.3000,   4.0900
 -2.0000,   0.4000,   4.1600
 -2.0000,   0.5000,   4.2500
 -2.0000,   0.6000,   4.3600
 -2.0000,   0.7000,   4.4900
 -2.0000,   0.8000,   4.6400
 -2.0000,   0.9000,   4.8100
 -2.0000,   1.0000,   5.0000
 -2.0000,   1.1000,   5.2100
 -2.0000,   1.2000,   5.4400
 -2.0000,   1.3000,   5.6900
 -2.0000,   1.4000,   5.9600
 -2.0000,   1.5000,   6.2500
 -2.0000,   1.6000,   6.5600
 -2.0000,   1.7000,   6.8900
 -2.0000,   1.8000,   7.2400
 -2.0000,   1.9000,   7.6100
 -2.0000,   2.0000,   8.0000
 -2.0000,   2.1000,   8.4100
 -2.0000,   2.2000,   8.8400
 -2.0000,   2.3000,   9.2900
 -2.0000,   2.4000,   9.7600
 -2.0000,   2.5000,  10.2500
 -2.0000,   2.6000,  10.7600
 -2.0000,   2.7000,  11.2900
 -2.0000,   2.8000,  11.8400
 -2.0000,   2.9000,  12.4100
 -2.0000,   3.0000,  13.0000
 -2.0000,   3.1000,  13.6100
 -2.0000,   3.2000,  14.2400
 -2.0000,   3.3000,  14.8900
 -2.0000,   3.4000,  15.5600
 -2.0000,   3.5000,  16.2500
 -2.0000,   3.6000,  16.9600
 -2.0000,   3.7000,  17.6900
 -2.0000,   3.8000,  18.4400
 -2.0000,   3.9000,  19.2100
 -2.0000,   4.0000,  20.0000
 -2.0000,   4.1000,  20.8100
 -2.0000,   4.2000,  21.6400
 -2.0000,   4.3000,  22.4900
 -2.0000,   4.4000,  23.3600
 -2.0000,   4.5000,  24.2500
 -2.0000,   4.6000,  25.1600
 -2.0000,   4.7000,  26.0900
 -2.0000,   4.8000,  27.0400
 -2.0000,   4.9000,  28.0100
 -1.9000,  -5.0000,  28.6100
 -1.9000,  -4.9000,  27.6200
 -1.9000,  -4.8000,  26.6500
 -1.9000,  -4.7000,  25.7000
 -1.9000,  -4.6000,  24.7700
 -1.9000,  -4.5000,  23.8600
 -1.9000,  -4.4000,  22.9700
 -1.9000,  -4.3000,  22.1000
 -1.9000,  -4.2000,  21.2500
 -1.9000,  -4.1000,  20.4200
 -1.9000,  -4.0000,  19.6100
 -1.9000,  -3.9000,  18.8200
 -1.9000,  -3.8000,  18.0500
 -1.9000,  -3.7000,  17.3000
 -1.9000,  -3.6000,  16.5700
 -1.9000,  -3.5000,  15.8600
 -1.9000,  -3.4000,  15.1700
 -1.9000,  -3.3000,  14.5000
 -1.9000,  -3.2000,  13.8500
 -1.9000,  -3.1000,  13.2200
 -1.9000,  -3.0000,  12.6100
 -1.9000,  -2.9000,  12.0200
 -1.9000,  -2.8000,  11.4500
 -1.9000,  -2.7000,  10.9000
 -1.9000,  -2.6000,  10.3700
 -1.9000,  -2.5000,   9.8600
 -1.9000,  -2.4000,   9.3700
 -1.9000,  -2.3000,   8.9000
 -1.9000,  -2.2000,   8.4500
 -1.9000,  -2.1000,   8.0200
 -1.9000,  -2.0000,   7.6100
 -1.9000,  -1.9000,   7.2200
 -1.9000,  -1.8000,   6.8500
 -1.9000,  -1.7000,   6.5000
 -1.9000,  -1.6000,   6.1700
 -1.9000,  -1.5000,   5.8600
 -1.9000,  -1.4000,   5.5700
 -1.9000,  -1.3000,   5.3000
 -1.9000,  -1.2000,   5.0500
 -1.9000,  -1.1000,   4.8200
 -1.9000,  -1.0000,   4.6100
 -1.9000,  -0.9000,   4.4200
 -1.9000,  -0.8000,   4.2500
 -1.9000,  -0.7000,   4.1000
 -1.9000,  -0.6000,   3.9700
 -1.9000,  -0.5000,   3.8600
 -1.9000,  -0.4000,   3.7700
 -1.9000,  -0.3000,   3.7000
 -1.9000,  -0.2000,   3.6500
 -1.9000,  -0.1000,   3.6200
 -1.9000,   0.0000,   3.6100
 -1.9000,   0.1000,   3.6200
 -1.9000,   0.2000,   3.6500
 -1.9000,   0.3000,   3.7000
 -1.9000,   0.4000,   3.7700
 -1.9000,   0.5000,   3.8600
 -1.9000,   0.6000,   3.9700
 -1.9000,   0.7000,   4.1000
 -1.9000,   0.8000,   4.2500
 -1.9000,   0.9000,   4.4200
 -1.9000,   1.0000,   4.6100
 -1.9000,   1.1000,   4.8200
 -1.9000,   1.2000,   5.0500
 -1.9000,   1.3000,   5.3000
 -1.9000,   1.4000,   5.5700
 -1.9000,   1.5000,   5.8600
 -1.9000,   1.6000,   6.1700
 -1.9000,   1.7000,   6.5000
 -1.9000,   1.8000,   6.8500
 -1.9000,   1.9000,   7.2200
 -1.9000,   2.0000,   7.6100
 -1.9000,   2.1000,   8.0200
 -1.9000,   2.2000,   8.4500
 -1.9000,   2.3000,   8.9000
 -1.9000,   2.4000,   9.3700
 -1.9000,   2.5000,   9.8600
 -1.9000,   2.6000,  10.3700
 -1.9000,   2.7000,  10.9000
 -1.9000,   2.8000,  11.4500
 -1.9000,   2.9000,  12.0200
 -1.9000,   3.0000,  12.6100
 -1.9000,   3.1000,  13.2200
 -1.9000,   3.2000,  13.8500
 -1.9000,   3.3000,  14.5000
 -1.9000,   3.4000,  15.1700
 -1.9000,   3.5000,  15.8600
 -1.9000,   3.6000,  16.5700
 -1.9000,   3.7000,  17.3000
 -1.9000,   3.8000,  18.0500
 -1.9000,   3.9000,  18.8200
 -1.9000,   4.0000,  19.6100
 -1.9000,   4.1000,  20.4200
 -1.9000,   4.2000,  21.2500
 -1.9000,   4.3000,  22.1000
 -1.9000,   4.4000,  22.9700
 -1.9000,   4.5000,  23.8600
 -1.9000,   4.6000,  24.7700
 -1.9000,   4.7000,  25.7000
 -1.9000,   4.8000,  26.6500
 -1.9000,   4.9000,  27.6200
 -1.8000,  -5.0000,  28.2400
 -1.8000,  -4.9000,  27.2500
 -1.8000,  -4.8000,  26.2800
 -1.8000,  -4.7000,  25.3300
 -1.8000,  -4.6000,  24.4000
 -1.8000,  -4.5000,  23.4900
 -1.8000,  -4.4000,  22.6000
 -1.8000,  -4.3000,  21.7300
 -1.8000,  -4.2000,  20.8800
 -1.8000,  -4.1000,  20.0500
 -1.8000,  -4.0000,  19.2400
 -1.8000,  -3.9000,  18.4500
 -1.8000,  -3.8000,  17.6800
 -1.8000,  -3.7000,  16.9300
 -1.8000,  -3.6000,  16.2000
 -1.8000,  -3.5000,  15.4900
 -1.8000,  -3.4000,  14.8000
 -1.8000,  -3.3000,  14.1300
 -1.8000,  -3.2000,  13.4800
 -1.8000,  -3.1000,  12.8500
 -1.8000,  -3.0000,  12.2400
 -1.8000,  -2.9000,  11.6500
 -1.8000,  -2.8000,  11.0800
 -1.8000,  -2.7000,  10.5300
 -1.8000,  -2.6000,  10.0000
 -1.8000,  -2.5000,   9.4900
 -1.8000,  -2.4000,   9.0000
 -1.8000,  -2.3000,   8.5300
 -1.8000,  -2.2000,   8.0800
 -1.8000,  -2.1000,   7.6500
 -1.8000,  -2.0000,   7.2400
 -1.8000,  -1.9000,   6.8500
 -1.8000,  -1.8000,   6.4800
 -1.8000,  -1.7000,   6.1300
 -1.8000,  -1.6000,   5.8000
 -1.8000,  -1.5000,   5.4900
 -1.8000,  -1.4000,   5.2000
 -1.8000,  -1.3000,   4.9300
 -1.8000,  -1.2000,   4.6800
 -1.8000,  -1.1000,   4.4500
 -1.8000,  -1.0000,   4.2400
 -1.8000,  -0.9000,   4.0500
 -1.8000,  -0.8000,   3.8800
 -1.8000,  -0.7000,   3.7300
 -1.8000,  -0.6000,   3.6000
 -1.8000,  -0.5000,   3.4900
 -1.8000,  -0.4000,   3.4000
 -1.8000,  -0.3000,   3.3300
