item,heapify,push,peek,pop,remove_first_peek,remove_851,remove_2431,remove_4633,remove_5567,remove_7633,remove_4315,remove_4341,remove_7,remove_7079,remove_5703
2911, 8590, 8590, 8926, 8926, 8925, 8590, 8590, 8590, 8590, 8590, 8590, 8590, 8590, 8590, 8590
453, 8596, 8596, 8925, 8925, 8924, 8596, 8596, 8596, 8596, 8596, 8596, 8596, 8596, 8596, 8596
5875, 8612, 8612, 8924, 8924, 8923, 8612, 8612, 8612, 8615, 8612, 8612, 8612, 8612, 8612, 8612
1076, 8950, 8950, 8923, 8923, 8922, 8950, 8950, 8950, 8950, 8950, 8950, 8950, 8950, 8950, 8950
1077, 8624, 8624, 8922, 8922, 8921, 8624, 8624, 8624, 8634, 8624, 8624, 8624, 8624, 8624, 8624
7789, 9043, 9043, 8921, 8921, 8920, 9043, 9043, 9043, 9043, 9043, 9043, 9043, 9043, 9043, 9043
3478, 8416, 8416, 8920, 8920, 8919, 8416, 8416, 8416, 8416, 8416, 8416, 8416, 8416, 8416, 8416
9962, 9093, 9093, 8919, 8919, 8918, 9093, 9093, 9093, 9093, 9093, 9093, 9093, 9093, 9093, 9093
1081, 8655, 8655, 8918, 8918, 8917, 8655, 8655, 8655, 8723, 8655, 8655, 8655, 8655, 8655, 8655
4919, 8745, 8745, 8917, 8917, 8916, 8745, 8745, 8745, 8745, 8745, 8745, 8745, 8745, 8745, 8745
6083, 8688, 8688, 8916, 8916, 8915, 8688, 8688, 8688, 8688, 8688, 8688, 8688, 8688, 8688, 8688
1284, 8984, 8984, 8915, 8915, 8914, 8984, 8984, 8984, 8984, 8984, 8984, 8984, 8984, 8984, 8984
3955, 8693, 8693, 8914, 8914, 8913, 8693, 8693, 8693, 8739, 8693, 8693, 8693, 8693, 8693, 8693
6925, 8898, 8898, 8913, 8913, 8912, 8898, 8898, 8898, 8898, 8898, 8898, 8898, 8898, 8898, 8898
1900, 8145, 8145, 8912, 8912, 8911, 8145, 8145, 8145, 8145, 8145, 8145, 8145, 8145, 8145, 8145
2759, 9236, 9236, 8911, 8911, 8910, 9236, 9236, 9236, 9236, 9236, 9236, 9236, 9236, 9236, 9236
1700, 8566, 8566, 8910, 8910, 8909, 8566, 8566, 8566, 8566, 8566, 8566, 8566, 8566, 8566, 8566
2417, 8818, 8818, 8909, 8909, 8908, 8818, 8818, 8818, 8818, 8818, 8818, 8818, 8818, 8818, 8818
8755, 9218, 9218, 8908, 8908, 8907, 9218, 9218, 9218, 9218, 9218, 9218, 9218, 9218, 9218, 9218
9666, 8884, 8884, 8907, 8907, 8906, 8884, 8884, 8884, 8884, 8884, 8884, 8884, 8884, 8884, 8884
9416, 9462, 9462, 8906, 8906, 8905, 9462, 9462, 9462, 9462, 9462, 9462, 9462, 9462, 9462, 9462
7432, 9134, 9134, 8905, 8905, 8904, 9134, 9134, 9134, 9134, 9134, 9134, 9134, 9134, 9134, 9134
2940, 8072, 8072, 8904, 8904, 8903, 8072, 8072, 8072, 8072, 8072, 8072, 8072, 8072, 8072, 8072
4895, 8768, 8768, 8903, 8903, 8902, 8768, 8768, 8768, 8768, 8768, 8768, 8768, 8768, 8768, 8768
8753, 9029, 9029, 8902, 8902, 8901, 9029, 9029, 9029, 9371, 9029, 9029, 9029, 9029, 9029, 9029
5400, 9423, 9423, 8901, 8901, 8900, 9423, 9423, 9423, 9423, 9423, 9423, 9423, 9423, 9423, 9423
6171, 8803, 8803, 8900, 8900, 8899, 8803, 8803, 8803, 8803, 8803, 8803, 8803, 8803, 8803, 8803
9423, 8812, 8812, 8899, 8899, 8898, 8812, 8812, 8812, 8815, 8812, 8812, 8812, 8812, 8812, 8812
2616, 8816, 8816, 8898, 8898, 8897, 8816, 8816, 8816, 8816, 8816, 8816, 8816, 8816, 8816, 8816
1337, 8670, 8670, 8897, 8897, 8896, 8670, 8670, 8670, 8670, 8670, 8670, 8670, 8670, 8670, 8670
1103, 9240, 9240, 8896, 8896, 8895, 9240, 9240, 9240, 9240, 9240, 9240, 9240, 9240, 9240, 9240
8886, 8845, 8845, 8895, 8895, 8894, 8845, 8845, 8845, 9418, 8845, 8845, 8845, 8845, 8845, 8845
5219, 9613, 9613, 8894, 8894, 8893, 9613, 9613, 9613, 9613, 9613, 9613, 9613, 9613, 9613, 9613
2548, 9447, 9447, 8893, 8893, 8892, 9447, 9447, 9447, 9447, 9447, 9447, 9447, 9447, 9447, 9447
3202, 8867, 8867, 8892, 8892, 8891, 8867, 8867, 8867, 8867, 8867, 8867, 8867, 8867, 8867, 8867
7968, 8561, 8561, 8891, 8891, 8890, 8561, 8561, 8561, 8561, 8561, 8561, 8561, 8561, 8561, 8561
1109, 9302, 9302, 8890, 8890, 8889, 9302, 9302, 9302, 9302, 9302, 9302, 9302, 9302, 9302, 9302
1862, 9018, 9018, 8889, 8889, 8888, 9018, 9018, 9018, 9018, 9018, 9018, 9018, 9018, 9018, 9018
7890, 8504, 8504, 8888, 8888, 8887, 8504, 8504, 8504, 8504, 8504, 8504, 8504, 8504, 8504, 8504
9121, 8897, 8897, 8887, 8887, 8886, 8897, 8897, 8897, 8897, 8897, 8897, 8897, 8897, 8897, 8897
1186, 8912, 8912, 8886, 8886, 8885, 8912, 8912, 8912, 8912, 8912, 8912, 8912, 8912, 8912, 8912
8287, 8926, 8926, 8885, 8885, 8884, 8926, 8926, 8926, 8928, 8926, 8926, 8926, 8926, 8926, 8926
419, 9121, 9121, 8884, 8884, 8883, 9121, 9121, 9121, 9130, 9121, 9121, 9121, 9121, 9121, 9121
5992, 9145, 9145, 8883, 8883, 8882, 9145, 9145, 9145, 9145, 9145, 9145, 9145, 9145, 9145, 9145
1599, 8948, 8948, 8882, 8882, 8881, 8948, 8948, 8948, 8948, 8948, 8948, 8948, 8948, 8948, 8948
9458, 9058, 9058, 8881, 8881, 8880, 9058, 9058, 9058, 9058, 9058, 9058, 9058, 9058, 9058, 9058
2770, 9079, 9079, 8880, 8880, 8879, 9079, 9079, 9079, 9079, 9079, 9079, 9079, 9079, 9079, 9079
8571, 9370, 9370, 8879, 8879, 8878, 9370, 9370, 9370, 9370, 9370, 9370, 9370, 9370, 9370, 9370
7216, 8978, 8978, 8878, 8878, 8877, 8978, 8978, 8978, 8978, 8978, 8978, 8978, 8978, 8978, 8978
7798, 8989, 8989, 8877, 8877, 8876, 8989, 8989, 8989, 8989, 8989, 8989, 8989, 8989, 8989, 8989
1436, 8764, 8764, 8876, 8876, 8875, 8764, 8764, 8764, 8764, 8764, 8764, 8764, 8764, 8764, 8764
1771, 9006, 9006, 8875, 8875, 8874, 9006, 9006, 9006, 9008, 9006, 9006, 9006, 9006, 9006, 9006
544, 9014, 9014, 8874, 8874, 8873, 9014, 9014, 9014, 9014, 9014, 9014, 9014, 9014, 9014, 9014
3865, 8906, 8906, 8873, 8873, 8872, 8906, 8906, 8906, 8906, 8906, 8906, 8906, 8906, 8906, 8906
985, 8682, 8682, 8872, 8872, 8871, 8682, 8682, 8682, 8682, 8682, 8682, 8682, 8682, 8682, 8682
8736, 9025, 9025, 8871, 8871, 8870, 9025, 9025, 9025, 9025, 9025, 9025, 9025, 9025, 9025, 9025
6372, 8635, 8635, 8870, 8870, 8869, 8635, 8635, 8635, 8635, 8635, 8635, 8635, 8635, 8635, 8635
7552, 9051, 9051, 8869, 8869, 8868, 9051, 9051, 9051, 9051, 9051, 9051, 9051, 9051, 9051, 9051
7666, 8426, 8426, 8868, 8868, 8867, 8426, 8426, 8426, 8996, 8426, 8426, 8426, 8426, 8426, 8426
4776, 9064, 9064, 8867, 8867, 8866, 9064, 9064, 9064, 9064, 9064, 9064, 9064, 9064, 9064, 9064
8682, 9189, 9189, 8866, 8866, 8865, 9189, 9189, 9189, 9189, 9189, 9189, 9189, 9189, 9189, 9189
3645, 9081, 9081, 8865, 8865, 8864, 9081, 9081, 9081, 9081, 9081, 9081, 9081, 9081, 9081, 9081
1135, 8529, 8529, 8864, 8864, 8863, 8529, 8529, 8529, 8529, 8529, 8529, 8529, 8529, 8529, 8529
5946, 9090, 9090, 8863, 8863, 8862, 9090, 9090, 9090, 9090, 9090, 9090, 9090, 9090, 9090, 9090
7560, 9110, 9110, 8862, 8862, 8861, 9110, 9110, 9110, 9110, 9110, 9110, 9110, 9110, 9110, 9110
8150, 9097, 9097, 8861, 8861, 8860, 9097, 9097, 9097, 9097, 9097, 9097, 9097, 9097, 9097, 9097
3829, 8397, 8397, 8860, 8860, 8859, 8397, 8397, 8397, 8397, 8397, 8397, 8397, 8397, 8397, 8397
1140, 8683, 8683, 8859, 8859, 8858, 8683, 8683, 8683, 8992, 8683, 8683, 8683, 8683, 8683, 8683
4010, 9138, 9138, 8858, 8858, 8857, 9138, 9138, 9138, 9138, 9138, 9138, 9138, 9138, 9138, 9138
1811, 9148, 9148, 8857, 8857, 8856, 9148, 9148, 9148, 9148, 9148, 9148, 9148, 9148, 9148, 9148
6482, 9158, 9158, 8856, 8856, 8855, 9158, 9158, 9158, 9158, 9158, 9158, 9158, 9158, 9158, 9158
6128, 7899, 7899, 8855, 8855, 8854, 7899, 7899, 7899, 8801, 7899, 7899, 7899, 7899, 7899, 7899
3616, 9170, 9170, 8854, 8854, 8853, 9170, 9170, 9170, 9170, 9170, 9170, 9170, 9170, 9170, 9170
1822, 9133, 9133, 8853, 8853, 8852, 9133, 9133, 9133, 9133, 9133, 9133, 9133, 9133, 9133, 9133
6531, 8790, 8790, 8852, 8852, 8851, 8790, 8790, 8790, 9192, 9192, 8790, 8790, 8790, 8790, 8790
6380, 9193, 9193, 8851, 8851, 8850, 9193, 9193, 9193, 9193, 9193, 9193, 9193, 9193, 9193, 9193
1149, 9206, 9206, 8850, 8850, 8849, 9206, 9206, 9206, 9206, 9206, 9206, 9206, 9206, 9206, 9206
1150, 9292, 9292, 8849, 8849, 8848, 9292, 9292, 9292, 9292, 9292, 9292, 9292, 9292, 9292, 9292
3650, 6288, 6288, 8848, 8848, 8847, 6288, 6288, 6288, 8629, 8629, 6288, 6288, 6288, 6288, 6288
4637, 9229, 9229, 8847, 8847, 8846, 9229, 9229, 9229, 9229, 9229, 9229, 9229, 9229, 9229, 9229
2424, 9076, 9076, 8846, 8846, 8845, 9076, 9076, 9076, 9076, 9076, 9076, 9076, 9076, 9076, 9076
472, 9246, 9246, 8845, 8845, 8844, 9246, 9246, 9246, 9246, 9246, 9246, 9246, 9246, 9246, 9246
9892, 9254, 9254, 8844, 8844, 8843, 9254, 9254, 9254, 9254, 9254, 9254, 9254, 9254, 9254, 9254
432, 8760, 8760, 8843, 8843, 8842, 8760, 8760, 8760, 8760, 8760, 8760, 8760, 8760, 8760, 8760
1388, 9393, 9393, 8842, 8842, 8841, 9393, 9393, 9393, 9393, 9393, 9393, 9393, 9393, 9393, 9393
5291, 9316, 9316, 8841, 8841, 8840, 9316, 9316, 9316, 9316, 9316, 9316, 9316, 9316, 9316, 9316
5660, 8205, 8205, 8840, 8840, 8839, 8205, 8205, 8205, 8205, 8205, 8205, 8205, 8205, 8205, 8205
902, 9279, 9279, 8839, 8839, 8838, 9279, 9279, 9279, 9279, 9279, 9279, 9279, 9279, 9279, 9279
7525, 9425, 9425, 8838, 8838, 8837, 9425, 9425, 9425, 9425, 9425, 9425, 9425, 9425, 9425, 9425
1162, 9307, 9307, 8837, 8837, 8836, 9307, 9307, 9307, 9307, 9307, 9307, 9307, 9307, 9307, 9307
3649, 8711, 8711, 8836, 8836, 8835, 8711, 8711, 8711, 8711, 8711, 8711, 8711, 8711, 8711, 8711
9076, 9630, 9630, 8835, 8835, 8834, 9630, 9630, 9630, 9630, 9630, 9630, 9630, 9630, 9630, 9630
5309, 9333, 9333, 8834, 8834, 8833, 9333, 9333, 9333, 9333, 9333, 9333, 9333, 9333, 9333, 9333
3958, 9334, 9334, 8833, 8833, 8832, 9334, 9334, 9334, 9334, 9334, 9334, 9334, 9334, 9334, 9334
5370, 8300, 8300, 8832, 8832, 8831, 8300, 8300, 8300, 8300, 8300, 8300, 8300, 8300, 8300, 8300
771, 8742, 8742, 8831, 8831, 8830, 8742, 8742, 8742, 8742, 8742, 8742, 8742, 8742, 8742, 8742
1169, 9361, 9361, 8830, 8830, 8829, 9361, 9361, 9361, 9361, 9361, 9361, 9361, 9361, 9361, 9361
3552, 9367, 9367, 8829, 8829, 8828, 9367, 9367, 9367, 9367, 9367, 9367, 9367, 9367, 9367, 9367
5813, 7576, 7576, 8828, 8828, 8827, 7576, 7576, 7576, 7576, 7576, 7576, 7576, 7576, 7576, 7576
1543, 9132, 9132, 8827, 8827, 8826, 9132, 9132, 9132, 9132, 9132, 9132, 9132, 9132, 9132, 9132
8489, 9392, 9392, 8826, 8826, 8825, 9392, 9392, 9392, 9392, 9392, 9392, 9392, 9392, 9392, 9392
5293, 9191, 9191, 8825, 8825, 8824, 9191, 9191, 9191, 9191, 9191, 9191, 9191, 9191, 9191, 9191
1175, 8966, 8966, 8824, 8824, 8823, 8966, 8966, 8966, 9175, 9175, 8966, 8966, 8966, 8966, 8966
1176, 9407, 9407, 8823, 8823, 8822, 9407, 9407, 9407, 9407, 9407, 9407, 9407, 9407, 9407, 9407
4025, 9430, 9430, 8822, 8822, 8821, 9430, 9430, 9430, 9433, 9433, 9430, 9430, 9430, 9430, 9430
6443, 9438, 9438, 8821, 8821, 8820, 9438, 9438, 9438, 9438, 9438, 9438, 9438, 9438, 9438, 9438
1179, 8759, 8759, 8820, 8820, 8819, 8759, 8759, 8759, 8759, 8759, 8759, 8759, 8759, 8759, 8759
7637, 9312, 9312, 8819, 8819, 8818, 9312, 9312, 9312, 9312, 9312, 9312, 9312, 9312, 9312, 9312
7584, 9456, 9456, 8818, 8818, 8817, 9456, 9456, 9456, 9456, 9456, 9456, 9456, 9456, 9456, 9456
970, 9619, 9619, 8817, 8817, 8816, 9619, 9619, 9619, 9619, 9619, 9619, 9619, 9619, 9619, 9619
2772, 9252, 9252, 8816, 8816, 8815, 9252, 9252, 9252, 9252, 9252, 9252, 9252, 9252, 9252, 9252
5385, 9098, 9098, 8815, 8815, 8814, 9098, 9098, 9098, 9098, 9098, 9098, 9098, 9098, 9098, 9098
8855, 9313, 9313, 8814, 8814, 8813, 9313, 9313, 9313, 9313, 9313, 9313, 9313, 9313, 9313, 9313
8253, 9459, 9459, 8813, 8813, 8812, 9459, 9459, 9459, 9459, 9459, 9459, 9459, 9459, 9459, 9459
1508, 8961, 8961, 8812, 8812, 8811, 8961, 8961, 8961, 8961, 8961, 8961, 8961, 8961, 8961, 8961
4819, 9506, 9506, 8811, 8811, 8810, 9506, 9506, 9506, 9506, 9506, 9506, 9506, 9506, 9506, 9506
7543, 9522, 9522, 8810, 8810, 8809, 9522, 9522, 9522, 9522, 9522, 9522, 9522, 9522, 9522, 9522
6712, 9548, 9548, 8809, 8809, 8808, 9548, 9548, 9548, 9548, 9548, 9548, 9548, 9548, 9548, 9548
1191, 9151, 9151, 8808, 8808, 8807, 9151, 9151, 9151, 9376, 9376, 9151, 9151, 9151, 9151, 9151
1876, 9536, 9536, 8807, 8807, 8806, 9536, 9536, 9536, 9536, 9536, 9536, 9536, 9536, 9536, 9536
8600, 9545, 9545, 8806, 8806, 8805, 9545, 9545, 9545, 9545, 9545, 9545, 9545, 9545, 9545, 9545
4081, 9558, 9558, 8805, 8805, 8804, 9558, 9558, 9558, 9558, 9558, 9558, 9558, 9558, 9558, 9558
3333, 9470, 9470, 8804, 8804, 8803, 9470, 9470, 9470, 9470, 9470, 9470, 9470, 9470, 9470, 9470
7409, 8049, 8049, 8803, 8803, 8802, 8049, 8049, 8049, 8715, 8715, 8049, 8049, 8049, 8049, 8049
1126, 9586, 9586, 8802, 8802, 8801, 9586, 9586, 9586, 9586, 9586, 9586, 9586, 9586, 9586, 9586
5933, 8398, 8398, 8801, 8801, 8800, 8398, 8398, 8398, 8398, 8398, 8398, 8398, 8398, 8398, 8398
1199, 7733, 7733, 8800, 8800, 8799, 7733, 7733, 7733, 8567, 8567, 7733, 7733, 7733, 7733, 7733
3656, 9579, 9579, 8799, 8799, 8798, 9579, 9579, 9579, 9579, 9579, 9579, 9579, 9579, 9579, 9579
8281, 7460, 7460, 8798, 8798, 8797, 7460, 7460, 7460, 7460, 7460, 7460, 7460, 7460, 7460, 7460
2352, 9201, 9201, 8797, 8797, 8796, 9201, 9201, 9201, 9201, 9201, 9201, 9201, 9201, 9201, 9201
9055, 8659, 8659, 8796, 8796, 8795, 8659, 8659, 8659, 9067, 9067, 8659, 8659, 8659, 8659, 8659
9879, 9375, 9375, 8795, 8795, 8794, 9375, 9375, 9375, 9375, 9375, 9375, 9375, 9375, 9375, 9375
7947, 9123, 9123, 8794, 8794, 8793, 9123, 9123, 9123, 9624, 9624, 9123, 9123, 9123, 9123, 9123
1206, 9650, 9650, 8793, 8793, 8792, 9650, 9650, 9650, 9650, 9650, 9650, 9650, 9650, 9650, 9650
1570, 9604, 9604, 8792, 8792, 8791, 9604, 9604, 9604, 9604, 9604, 9604, 9604, 9604, 9604, 9604
1208, 9663, 9663, 8791, 8791, 8790, 9663, 9663, 9663, 9663, 9663, 9663, 9663, 9663, 9663, 9663
1209, 9412, 9412, 8790, 8790, 8789, 9412, 9412, 9412, 9412, 9412, 9412, 9412, 9412, 9412, 9412
1210, 9068, 9068, 8789, 8789, 8788, 9068, 9068, 9068, 9068, 9068, 9068, 9068, 9068, 9068, 9068
827, 9596, 9596, 8788, 8788, 8787, 9596, 9596, 9596, 9596, 9596, 9596, 9596, 9596, 9596, 9596
9579, 9710, 9710, 8787, 8787, 8786, 9710, 9710, 9710, 9710, 9710, 9710, 9710, 9710, 9710, 9710
2115, 9369, 9369, 8786, 8786, 8785, 9369, 9369, 9369, 9369, 9369, 9369, 9369, 9369, 9369, 9369
4376, 9723, 9723, 8785, 8785, 8784, 9723, 9723, 9723, 9723, 9723, 9723, 9723, 9723, 9723, 9723
429, 9732, 9732, 8784, 8784, 8783, 9732, 9732, 9732, 9732, 9732, 9732, 9732, 9732, 9732, 9732
1216, 9734, 9734, 8783, 8783, 8782, 9734, 9734, 9734, 9734, 9734, 9734, 9734, 9734, 9734, 9734
8770, 9269, 9269, 8782, 8782, 8781, 9269, 9269, 9269, 9269, 9269, 9269, 9269, 9269, 9269, 9269
1218, 9751, 9751, 8781, 8781, 8780, 9751, 9751, 9751, 9751, 9751, 9751, 9751, 9751, 9751, 9751
5350, 9559, 9559, 8780, 8780, 8779, 9559, 9559, 9559, 9559, 9559, 9559, 9559, 9559, 9559, 9559
5273, 9765, 9765, 8779, 8779, 8778, 9765, 9765, 9765, 9765, 9765, 9765, 9765, 9765, 9765, 9765
6780, 9779, 9779, 8778, 8778, 8777, 9779, 9779, 9779, 9779, 9779, 9779, 9779, 9779, 9779, 9779
6793, 9781, 9781, 8777, 8777, 8776, 9781, 9781, 9781, 9781, 9781, 9781, 9781, 9781, 9781, 9781
5641, 9104, 9104, 8776, 8776, 8775, 9104, 9104, 9104, 9104, 9104, 9104, 9104, 9104, 9104, 9104
3093, 9802, 9802, 8775, 8775, 8774, 9802, 9802, 9802, 9802, 9802, 9802, 9802, 9802, 9802, 9802
8735, 6405, 6405, 8774, 8774, 8773, 6405, 6405, 6405, 9033, 9033, 6405, 6405, 6405, 6405, 6405
1226, 9662, 9662, 8773, 8773, 8772, 9662, 9662, 9662, 9662, 9662, 9662, 9662, 9662, 9662, 9662
4344, 8310, 8310, 8772, 8772, 8771, 8310, 8310, 8310, 8369, 8369, 8310, 8310, 8310, 8310, 8310
7883, 8735, 8735, 8771, 8771, 8770, 8735, 8735, 8735, 8735, 8735, 8735, 8735, 8735, 8735, 8735
3625, 9799, 9799, 8770, 8770, 8769, 9799, 9799, 9799, 9837, 9837, 9799, 9799, 9799, 9799, 9799
2534, 9851, 9851, 8769, 8769, 8768, 9851, 9851, 9851, 9851, 9851, 9851, 9851, 9851, 9851, 9851
9776, 9436, 9436, 8768, 8768, 8767, 9436, 9436, 9436, 9436, 9436, 9436, 9436, 9436, 9436, 9436
7031, 9440, 9440, 8767, 8767, 8766, 9440, 9440, 9440, 9440, 9440, 9440, 9440, 9440, 9440, 9440
2101, 9856, 9856, 8766, 8766, 8765, 9856, 9856, 9856, 9856, 9856, 9856, 9856, 9856, 9856, 9856
2487, 9636, 9636, 8765, 8765, 8764, 9636, 9636, 9636, 9636, 9636, 9636, 9636, 9636, 9636, 9636
3571, 8871, 8871, 8764, 8764, 8763, 8871, 8871, 8871, 8871, 8871, 8871, 8871, 8871, 8871, 8871
1236, 8677, 8677, 8763, 8763, 8762, 8677, 8677, 8677, 9154, 9154, 8677, 8677, 8677, 8677, 8677
1237, 9477, 9477, 8762, 8762, 8761, 9477, 9477, 9477, 9477, 9477, 9477, 9477, 9477, 9477, 9477
8677, 9862, 9862, 8761, 8761, 8760, 9862, 9862, 9862, 9862, 9862, 9862, 9862, 9862, 9862, 9862
8258, 9455, 9455, 8760, 8760, 8759, 9455, 9455, 9455, 9455, 9455, 9455, 9455, 9455, 9455, 9455
9455, 9690, 9690, 8759, 8759, 8758, 9690, 9690, 9690, 9690, 9690, 9690, 9690, 9690, 9690, 9690
2903, 7992, 7992, 8758, 8758, 8757, 7992, 7992, 7992, 8852, 8852, 7992, 7992, 7992, 7992, 7992
5466, 9931, 9931, 8757, 8757, 8756, 9931, 9931, 9931, 9931, 9931, 9931, 9931, 9931, 9931, 9931
1711, 7754, 7754, 8756, 8756, 8755, 7754, 7754, 7754, 7754, 7754, 7754, 7754, 7754, 7754, 7754
5560, 7944, 7944, 8755, 8755, 8754, 7944, 7944, 7944, 8226, 8226, 7944, 7944, 7944, 7944, 7944
7042, 9950, 9950, 8754, 8754, 8753, 9950, 9950, 9950, 9950, 9950, 9950, 9950, 9950, 9950, 9950
1246, 9490, 9490, 8753, 8753, 8752, 9490, 9490, 9490, 9490, 9490, 9490, 9490, 9490, 9490, 9490
6158, 8740, 8740, 8752, 8752, 8751, 8740, 8740, 8740, 8740, 8740, 8740, 8740, 8740, 8740, 8740
1626, 9159, 9159, 8751, 8751, 8750, 9159, 9159, 9159, 9159, 9159, 9159, 9159, 9159, 9159, 9159
2337, 7109, 7109, 8750, 8750, 8749, 7109, 7109, 7109, 7109, 7109, 7109, 7109, 7109, 7109, 7109
2512, 6742, 6742, 8749, 8749, 8748, 6742, 6742, 6742, 6742, 6742, 6742, 6742, 6742, 6742, 6742
5922, 7196, 7196, 8748, 8748, 8747, 7196, 7196, 7196, 7196, 7196, 7196, 7196, 7196, 7196, 7196
5536, 7835, 7835, 8747, 8747, 8746, 7835, 7835, 7835, 7835, 7835, 7835, 7835, 7835, 7835, 7835
1271, 5266, 5266, 8746, 8746, 8745, 5266, 5266, 5266, 5266, 5266, 5266, 5266, 5266, 5266, 5266
6413, 5855, 5855, 8745, 8745, 8744, 5855, 5855, 5855, 6413, 6413, 5855, 5855, 5855, 5855, 5855
9820, 8626, 8626, 8744, 8744, 8743, 8626, 8626, 8626, 8626, 8626, 8626, 8626, 8626, 8626, 8626
384, 8799, 8799, 8743, 8743, 8742, 8799, 8799, 8799, 8799, 8799, 8799, 8799, 8799, 8799, 8799
8626, 8605, 8605, 8742, 8742, 8741, 8605, 8605, 8605, 8605, 8605, 8605, 8605, 8605, 8605, 8605
6399, 9178, 9178, 8741, 8741, 8740, 9178, 9178, 9178, 9178, 9178, 9178, 9178, 9178, 9178, 9178
1913, 7517, 7517, 8740, 8740, 8739, 7517, 7517, 7517, 7517, 7517, 7517, 7517, 7517, 7517, 7517
386, 6692, 6692, 8739, 8739, 8738, 6692, 6692, 6692, 6692, 6692, 6692, 6692, 6692, 6692, 6692
1261, 8519, 8519, 8738, 8738, 8737, 8519, 8519, 8519, 8519, 8519, 8519, 8519, 8519, 8519, 8519
4875, 8628, 8628, 8737, 8737, 8736, 8628, 8628, 8628, 8628, 8628, 8628, 8628, 8628, 8628, 8628
6316, 8657, 8657, 8736, 8736, 8735, 8657, 8657, 8657, 8657, 8657, 8657, 8657, 8657, 8657, 8657
9057, 9034, 9034, 8735, 8735, 8734, 9034, 9034, 9034, 9034, 9034, 9034, 9034, 9034, 9034, 9034
2124, 5065, 5065, 8734, 8734, 8733, 5065, 5065, 5065, 8387, 8387, 5065, 5983, 5065, 5983, 5065
7412, 8778, 8778, 8733, 8733, 8732, 8778, 8778, 8778, 8778, 8778, 8778, 8778, 8778, 8778, 8778
7385, 8611, 8611, 8732, 8732, 8731, 8611, 8611, 8611, 8611, 8611, 8611, 8611, 8611, 8611, 8611
2093, 9405, 9405, 8731, 8731, 8730, 9405, 9405, 9405, 9405, 9405, 9405, 9405, 9405, 9405, 9405
2504, 7302, 7302, 8730, 8730, 8729, 7302, 7302, 7302, 7302, 7302, 7302, 7302, 7302, 7302, 7302
1089, 8712, 8712, 8729, 8729, 8728, 8712, 8712, 8712, 8712, 8712, 8712, 8712, 8712, 8712, 8712
7373, 7373, 7373, 8728, 8728, 8727, 7373, 7373, 7373, 7373, 7373, 7373, 7373, 7373, 7373, 7373
7908, 7908, 7908, 8727, 8727, 8726, 7908, 7908, 7908, 7908, 7908, 7908, 7908, 7908, 7908, 7908
3695, 7720, 7720, 8726, 8726, 8725, 7720, 7720, 7720, 7720, 7720, 7720, 7720, 7720, 7720, 7720
2136, 5102, 5102, 8725, 8725, 8724, 5102, 5102, 5102, 5102, 5102, 5102, 5102, 5102, 5102, 5102
4311, 7685, 7685, 8724, 8724, 8723, 7685, 7685, 7685, 8448, 8448, 7685, 7685, 7685, 7685, 7685
9373, 8663, 8663, 8723, 8723, 8722, 8663, 8663, 8663, 8663, 8663, 8663, 8663, 8663, 8663, 8663
3564, 8127, 8127, 8722, 8722, 8721, 8127, 8127, 8127, 8127, 8127, 8127, 8127, 8127, 8127, 8127
2122, 7493, 7493, 8721, 8721, 8720, 7493, 7493, 7493, 8356, 8356, 7493, 7493, 7493, 7493, 7493
1279, 8402, 8402, 8720, 8720, 8719, 8402, 8402, 8402, 8402, 8402, 8402, 8402, 8402, 8402, 8402
9327, 8923, 8923, 8719, 8719, 8718, 8923, 8923, 8923, 8923, 8923, 8923, 8923, 8923, 8923, 8923
4166, 8574, 8574, 8718, 8718, 8717, 8574, 8574, 8574, 8574, 8574, 8574, 8574, 8574, 8574, 8574
9341, 8826, 8826, 8717, 8717, 8716, 8826, 8826, 8826, 8826, 8826, 8826, 8826, 8826, 8826, 8826
1283, 6815, 6815, 8716, 8716, 8715, 6815, 6815, 6815, 7356, 7356, 6815, 6815, 6815, 6815, 6815
6195, 8983, 8983, 8715, 8715, 8714, 8983, 8983, 8983, 8983, 8983, 8983, 8983, 8983, 8983, 8983
3807, 5956, 5956, 8714, 8714, 8713, 5956, 5956, 5956, 5956, 5956, 5956, 5956, 5956, 5956, 5956
1286, 5508, 5508, 8713, 8713, 8712, 5508, 5508, 5508, 5508, 5508, 5508, 5508, 5508, 5508, 5508
9054, 9049, 9049, 8712, 8712, 8711, 9049, 9049, 9049, 9049, 9049, 9049, 9049, 9049, 9049, 9049
8618, 7028, 7028, 8711, 8711, 8710, 7028, 7028, 7028, 7028, 7028, 7028, 7028, 7028, 7028, 7028
8007, 8298, 8298, 8710, 8710, 8709, 8298, 8298, 8298, 8298, 8298, 8298, 8298, 8298, 8298, 8298
8298, 8007, 8007, 8709, 8709, 8708, 8007, 8007, 8007, 8007, 8007, 8007, 8007, 8007, 8007, 8007
1890, 5168, 5168, 8708, 8708, 8707, 5168, 5168, 5168, 5168, 5168, 5168, 5168, 5168, 5168, 5168
8106, 8106, 8106, 8707, 8707, 8706, 8106, 8106, 8106, 8106, 8106, 8106, 8106, 8106, 8106, 8106
6756, 6756, 6756, 8706, 8706, 8705, 6756, 6756, 6756, 6756, 6756, 6756, 6756, 6756, 6756, 6756
